domain	crawl_time	experiment_id	experiment_name	audience_num	audience_name	variation_num
teespring.com	1518656400000	8611330885	Joe Santagato Products 	0	Everyone else	1
teespring.com	1518656400000	8627737854	Ave Storefront	0	Everyone else	1
teespring.com	1518656400000	8629962017	Hype Means Nothing Store	0	Everyone else	1
teespring.com	1518656400000	8653060537	Hype Means Nothing Products 	0	Everyone else	1
teespring.com	1518656400000	8693401311	Pokimane Store	0	Everyone else	1
teespring.com	1518656400000	9037332549	Snake Skel Storefront	0	Everyone else	1
teespring.com	1518656400000	9105876807	Buyer Selected Shipping Launch	0	Everyone else	2
teespring.com	1518656400000	9114292154	Shelift test	0	Everyone else	1
teespring.com	1518656400000	9417174845	Amped	0	Everyone else	3
teespring.com	1518656400000	9507205096	BLS Store	0	Everyone else	1
teespring.com	1518656400000	9516650175	BLS Tour 	0	Everyone else	1
teespring.com	1518656400000	9622370458	Oxhorn Redirect Test	0	Everyone else	1
teespring.com	1518656400000	9738161021	BLS Store 2	0	Everyone else	1
teespring.com	1518656400000	9829522085	aphmau plush	0	Everyone else	1
heritageaction.com	1518638400000	8117336170	Exp	1	Outside of DC Visitors	1
adespresso.com	1518498000000	10192794138	BLG_1.2	1	Experiment EN Global	2
adespresso.com	1518498000000	9432350286	P_1.1	1	Experiment EN Global	2
tuifly.com	1518670800000	8416825237	Hinweis "Keine Flüge" ändern bei NL Kunden	1	Newsletter Deutsch	2
comparis.ch	1518717600000	10028235366	WA: 2018 - AB071b - VHH-Section-Reihenfolge	0	Everyone else	2
comparis.ch	1518717600000	10084001459	WA: 2018 - AB058 - KK - Results mehr Details	1	WA: ABxxx - Desktop + Mobile (Template)	1
comparis.ch	1518717600000	10090360682	WA: 2018 - AB083 - KK - Result page [DRAFT]	1	WA-AB083: Desktop + Mobile + DEV	2
comparis.ch	1518717600000	10108566528	WA: 2017 - AB070a - KK - Exit Intent Layer	1	WA: AB070 - Desktop (with Punchout)	2
comparis.ch	1518717600000	10135051596	WA: 2018 - AB055a - PV - Produktseite Preisalarm	1	WA: AB055 - Desktop (with Punchout)	2
comparis.ch	1518717600000	10137501748	WA: 2018 - AB029 - HF - Reduziertes Kontaktformular [DRAFT]	1	WA: AB029 HF: Immscout24 + Deutsch (QS)	2
comparis.ch	1518717600000	10161791773	WA: 2018 - AB087 - KK - ZV - Results	1	WA: ABxxx - Desktop + Mobile (Template)	1
comparis.ch	1518717600000	10162288989	WA: 2018 - AB094 - KK - Zusatzvers. Second Level	1	WA: ABxxx - Desktop + Mobile (Template)	2
comparis.ch	1518717600000	10163385926	WA: 2017 - AB081 - Hyp - Hypotheken Anbietervergleich [Live]	1	WA: AB081 - Desktop und Mobile	2
comparis.ch	1518717600000	10188074589	WA: 2018 - AB089 - HF - Optimatis [DRAFT]	2	WA Development,WA: ABxxx - Desktop + Mobile (Template)	3
comparis.ch	1518717600000	10192040149	WA: 2018 - AB090 - AV - Offerpage [LIVE]	1	WA: ABxxx - Desktop + Mobile (Template)	2
comparis.ch	1518717600000	10201230808	WA: 2018 - AB082 - VHH - Resultatseite Loader [DRAFT]	1	WA Development	1
comparis.ch	1518717600000	10239075607	WA: 2018 - AB085 - PV PDS [DRAFT]	1	WA-AB083: Desktop + Mobile + DEV	2
bona.com	1518598800000	10184120479		0		2
bona.com	1518598800000	10192002015		0		2
bona.com	1518598800000	10196572684		0		3
sunset.com	1518494400000	9261705816		0		2
sunset.com	1518494400000	9380150441		0		2
finalwakeupcall.info	1518699600000	9860689955	Author name	0	Everyone else	2
finalwakeupcall.info	1518699600000	9860709067	Auteur naam	0	Everyone else	2
lendingtree.com	1518735600000	10008817958	OPT 011618 LN PL003 PL - P2 Display TrustPilot Widget - Mobile Phase 1A	1	PL003 PL - P2 Display TrustPilot Widget - Mobile Phase 1A	2
lendingtree.com	1518735600000	10194520525	QA PL Inside Flow Sign In	1	OPTQA Social	2
lendingtree.com	1518735600000	10200318331	OPT 020918 LN PL014 PL-P2 Financial data leaf Mobile Phase 1	1	OPT 020918 LN PL014 PL-P2 Financial data leaf Mobile Phase 1	2
lendingtree.com	1518735600000	10276652866	OPT 020918 LN PL015 PL - P2 Financial data leaf + TrustPilot - Display Phase 1	1	OPT 020918 LN PL015 PL - P2 Financial data leaf + TrustPilot - Display Phase 1	2
lendingtree.com	1518735600000	9732450937	FF118 RM Unique Phone Number Test	1	FF118 RM Unique Phone Number Test	2
lendingtree.com	1518735600000	9838132484	OPT 011718 LN BL001 BL - B2 TrustPilot Widget - Mobile Phase 1	1	BL001 BL - B2 TrustPilot Widget - Mobile Phase 1	2
mycase.com	1518523200000	10190825808	MC_WEB_HomeHero_v2_FEB2017	0	Everyone else	2
mycase.com	1518523200000	10191961807	MC_SEM_LP_Float_Form_Jan18	0	Everyone else	2
mycase.com	1518523200000	8682361599	MC_LP_Alabama_State_Bar_Sept2017	0	Everyone else	2
kink.com	1518602400000	9018541692	Gal Affiliate Discounts	1	Gal Affiliates + Freeones [721]	2
kink.com	1518602400000	9437652157	FilesMonster [GTM Company] Forced Join Discounts	1	FilesMonster URLs	2
kink.com	1518602400000	9498123617	Promo Join Button - Mobile	2	Not Logged In,Mobile Device	2
kink.com	1518602400000	9499653859	Promo Join Button - Desktop	1	Not Logged In	2
kink.com	1518602400000	9832622719	CPATeam [Gamma] Forced Pricing	1	CPATeam	2
history.com	1521176400000	10396222885	History Topics Survey	2	Mobile and Tablet Users ,Desktop	1
e-agency.co.jp	1518418800000	8782534235	実験1	0	Everyone else	1
gelifesciences.com	1518728400000	10013558441	LAS 500 Discount CTA	1	country=US	2
gelifesciences.com	1518728400000	10028233286	Order Confirmation Page Revenue	1	country=US	2
gelifesciences.com	1518728400000	10146670012	Special Offers Program NEW	1	country=US	2
gelifesciences.com	1518728400000	10165562779	Homepage Updates (US store)	1	country=US	2
gelifesciences.com	1518728400000	10304062647	Applications Vs Solutions	0	Everyone else	2
gelifesciences.com	1518728400000	9732793756	ImageQuant test	1	country=US	2
gelifesciences.com	1518728400000	9833532003	Request a Sample Test	0	Everyone else	2
avvo.com	1517634000000	10153014358	Q&A - AAQ visual cleanup	0	Everyone else	2
avvo.com	1517634000000	10163033618	FSJ-2403-Serp-filtering	1	Everyone minus AZ	2
avvo.com	1517634000000	10163380670	FSJ - Direct Phone Attribution SEO	2	Exclude State of AZ (for sov test),Channel: Search Traffic	2
avvo.com	1517634000000	10167172707	FSJ - Arizona Remove Website	1	Serp On AZ	2
avvo.com	1517634000000	10186991683	LTD/FSJ - no-account lawyer save on SERP	3	Everyone minus AZ,Desktop Only,Browsers supporting MutationObserver	2
avvo.com	1517634000000	10189703308	FSJ Remove Lawyer Practice Area	1	Everyone minus AZ	2
avvo.com	1517634000000	10190121476	FSJ - Direct Phone Attribution Catch-all	2	Exclude State of AZ (for sov test),Channel: Exclude Search, SEM, Display(PL)	2
avvo.com	1517634000000	10191771500	FSJ - Direct Phone Attribution SEM	2	Exclude State of AZ (for sov test),Channel: SEM	2
avvo.com	1517634000000	10196381729	FSJ - Direct Phone Attribution Display	2	Exclude State of AZ (for sov test),Channel: Display	2
avvo.com	1517634000000	10198272783	LTD - Recent Questions on Topic Pages	0	Everyone else	2
avvo.com	1517634000000	10198401272	FSJ-2482 Slow Follow Tests	1	Everyone minus AZ	3
avvo.com	1517634000000	10203173060	COM Giganav Top Level Hover Indicators (Desktop)	1	Desktop Only	2
avvo.com	1517634000000	8519625243	FSJ - Ad Model Remove Website	1	Ad Market Sales Regions	1
gamestop.com	1519088400000	10311963702	PDP Content Test 2.15	0	Everyone else	2
creditsesame.com	1518674400000	10174980363	ProdX: Amex auto-prequal pop-up WEB-28552	1	Users eligible for Amex prequalification	2
creditsesame.com	1518674400000	10281541499	ProdX: AOOP PL logic test	0	Everyone else	3
lifelock.com	1518627600000	10161122900	Payment Summary Copy Change	0	Everyone else	2
lifelock.com	1518627600000	8579862436	47_MidsectionVsModalUpsell	2	Webcomp Promocode Cookie,Non-Brand Search Promo Code	3
lifelock.com	1518627600000	8585142999	57_AddFamilyModalV2	0	Everyone else	3
cnn.com	1517349600000	10159970729	Ad Complete Timeout Desktop	1	Desktop - Turner Internal Excluded	4
cnn.com	1517349600000	10163630190	One Tap Phase 3 Mobile Web	1	Smartphone - Turner Internal Excluded	2
cnn.com	1517349600000	10164500589	Ad Waterfall Timeout Desktop	1	Desktop - Turner Internal Excluded	3
cnn.com	1517349600000	10165461517	Ad Complete Timeout Mobile Web	1	Smartphone - Turner Internal Excluded	4
cnn.com	1517349600000	10166030778	Ad Waterfall Timeout Mobile Web	1	Smartphone - Turner Internal Excluded	3
cnn.com	1517349600000	10189724727	Desktop - Turner Internal Excluded	1	Desktop - Turner Internal Excluded	1
cnn.com	1517349600000	7848800322	[Outbrain] Everyone	0	Everyone else	1
cnn.com	1517349600000	8431802285	Tablet - Turner Internal Excluded	1	Tablet - Turner Internal Excluded	2
cnn.com	1517349600000	8431920589	ADAQ AA Cookie Tracking	1	[Cookie] Adobe Omniture QA	2
cnn.com	1517349600000	8432510787	Desktop - Turner Internal Excluded	1	Desktop - Turner Internal Excluded	2
cnn.com	1517349600000	8432900806	Smartphone - Turner Internal Excluded	1	Smartphone - Turner Internal Excluded	2
cnn.com	1517349600000	8725060919	TB Paid	1	User from Taboola Paid Campaign	1
cnn.com	1517349600000	8730042192	Outbrain	1	User with ob_ADA cookie	1
cnn.com	1517349600000	8730883249	Taboola	1	User with tb_ADA cookie	1
cnn.com	1517349600000	8734381707	OB Paid	1	User from Outbrain Paid Campaign	1
cnn.com	1517349600000	8932873440	Appt Query Param	2	Apptentive Audience Query Parameter,Smartphone Only - Including Turner IPs addresses	1
cnn.com	1517349600000	9104633282	Appt Query Param	2	Apptentive Audience Query Parameter,Smartphone Only - Including Turner IPs addresses	1
cnn.com	1517349600000	9510432981	Travel Social Share UX Desktop	1	Desktop - Turner Internal Excluded	2
cnn.com	1517349600000	9534942300	Travel Social Share UX Mobile	1	Smartphone - Turner Internal Excluded	2
cnn.com	1517349600000	9751766391	Desktop HVU Threshold 2	2	Desktop - Turner Internal Excluded,HP Video Zone User Threshold 2	1
lithium.com	1518516000000	8513910064	PP: Contact Us UK Phone	1	United Kingdom	1
moneyadviceservice.org.uk	1517425200000	10012665835	MAS: Sub Category Descriptions [LIVE]	1	All Devices (IE10+)	2
moneyadviceservice.org.uk	1517425200000	10028260517	MAS: All Devices: Articles Page: Sign Posting Follow Up: Budget Planner [LIVE]	1	All Devices (IE10+)	2
moneyadviceservice.org.uk	1517425200000	10161840342	MAS: Pension Calculator Results Redesign (background)	0	Everyone else	2
moneyadviceservice.org.uk	1517425200000	9433273472	MAS: All Devices: Articles Pages: Introducing Article Summaries [QA]	2	QA Cookie,RedEye IP	2
tawkify.com	1518663600000	10202155761	[Lead Flow 2] Please no please	0	Everyone else	3
tawkify.com	1518663600000	10275502071	[Profile Flow 4a] Leads to Schedule	0	Everyone else	4
tawkify.com	1518663600000	9436584865	[Purchase Flow 1] View Online Pricing Social Proof	0	Everyone else	2
tawkify.com	1518663600000	9620800443	[WINNER] [Profile Flow 2] Create Profile Page 1 - 2 Breadcrumb	0	Everyone else	1
tawkify.com	1518663600000	9732825192	[LSA] Copy V2 Personal	0	Everyone else	3
goo.ne.jp	1518408000000	10229015565	[住宅-05]SP 賃貸資料請求ボタンの色	0	Everyone else	5
biggerpockets.com	1518710400000	9269593914	/webinars | 11/8/2017	0	Everyone else	2
theknot.com	1518696000000	10242230086	Address Collection Form - Phone Number Optional	0	Everyone else	2
theknot.com	1518696000000	8291181336	Fashion (done)- Detail Page Optimizations (UI)	0	Everyone else	1
theknot.com	1518696000000	8312611128	Wedding Registry Ideas	0	Everyone else	4
theknot.com	1518696000000	9157260748	Wayfair GVR Test	1	Wayfair Audience Only (GVR)	2
adamsgolf.com	1518742800000	10248542207	SFL Click Tracking	0	Everyone else	1
servicem8.com	1518652800000	10199166214		0		2
servicem8.com	1518652800000	8302340254	everyone_else	0		2
servicem8.com	1518652800000	8303850378	everyone_else	0		1
servicem8.com	1518652800000	8307720929	everyone_else	0		1
servicem8.com	1518652800000	8312821995	everyone_else	0		1
servicem8.com	1518652800000	8314000090	everyone_else	0		1
servicem8.com	1518652800000	8316445181	everyone_else	0		1
servicem8.com	1518652800000	8319158165	everyone_else	0		1
servicem8.com	1518652800000	8463593108		0		1
servicem8.com	1518652800000	9173973104		0		1
servicem8.com	1518652800000	9500811012		0		1
generalassemb.ly	1518746400000	10052950013	ABTST-148: Add phone number mobile	1	Device | Mobile 	2
generalassemb.ly	1518746400000	10136990265	ABTST-156v2: Focused CTA on Event Pages	0	Everyone else	2
generalassemb.ly	1518746400000	10156605727	ABTST-164: Inline form on Enterprise	1	Desktop Only	2
generalassemb.ly	1518746400000	10163904483	ABTST-155: Slideup modal [100% Variation 1]	2	Desktop Only,Exclude IE11 and before	2
generalassemb.ly	1518746400000	10195471412	ABTST-154: ATF Location Contact Us Page - DUPLICATE 100%	1	Desktop Only	2
generalassemb.ly	1518746400000	10195836421	ABTST-172: WDI announcement bar promotion [Slot 7]	0	Everyone else	2
generalassemb.ly	1518746400000	10241622885	ABTST-174: Rearrange CTAs (Duplicate/Extension of ABTST-143)	2	ABTST-174, already bucketed,Never Visited a PDP	2
generalassemb.ly	1518746400000	10283460043	ABTST-169: US Location Pages Inline Navigation [Slot 3]	1	Desktop Only	2
generalassemb.ly	1518746400000	10295470241	ABTST-166 Add testimonials to application page	0	Everyone else	2
generalassemb.ly	1518746400000	9016823369	ABTST-150: Improve Value Props on WDI Course Page	0	Everyone else	2
generalassemb.ly	1518746400000	9185673796	ABTST-153: Improve Value Props on PT Course Pages - FEWD	0	Everyone else	2
generalassemb.ly	1518746400000	9368251547	ABTST-149: Mobile HP Design above the fold [V1-100% + Exclude Tablets]	2	Device | Mobile ,Exclude Tablets	2
generalassemb.ly	1518746400000	9433123430	ABTST-157: Pathfinder V2	2	Desktop Only,Test Cookie	3
vapeworld.com	1518710400000	10110350526	Arizer PDPs Slashed Pricing (CA)	1	All Devices - VapeWorld.com - CA Only	2
vapeworld.com	1518710400000	10163404146	Call Free Gift Nanobar (contact page) - 1/23/18	1	Customer Service Hours - M-F 9am-8pm, Sat 10am-2pm	2
vapeworld.com	1518710400000	10172530150	SALE20 Category Page CTAs	0	Everyone else	2
vapeworld.com	1518710400000	10192699841	Valentine's Day Sale 	0	Everyone else	2
vapeworld.com	1518710400000	10238395473	Valentine's Day Sale - PDP CTAs	0	Everyone else	2
vapeworld.com	1518710400000	10309590552	Chinese New Year Sale	0	Everyone else	2
vapeworld.com	1518710400000	8292512026	Email Capture Popup + nanotab - Desktop Only	1	Desktop Visitors - US Only	2
vapeworld.com	1518710400000	8358611175	Navigation Item SALE (Green vs. Red)	0	Everyone else	2
vapeworld.com	1518710400000	8416250695	Paid Traffic Email Capture Popup	1	Display/Paid Traffic	2
vapeworld.com	1518710400000	8418661043	Mobile Email Capture - US Only	1	Mobile Visitors - US Only	2
vapeworld.com	1518710400000	8442501495	Nanobar - All Pages Sitewide (US ONLY)- PROMOTIONAL - Desktop/Mobile	1	All Devices - VapeWorld.com - US Only	8
vapeworld.com	1518710400000	8443491587	Nanobar - All Pages Sitewide (CA ONLY) - PROMOTIONAL - Desktop/Mobile	1	All Devices - VapeWorld.com - CA Only	6
vapeworld.com	1518710400000	8507585773	HIDE "All Fields Required" - ALL PDPs	0	Everyone else	2
vapeworld.com	1518710400000	8546460390	Martian Bundle PDP Copy Edits	0	Everyone else	3
vapeworld.com	1518710400000	8581191438	Price Match PDP Copy - V2	0	Everyone else	1
vapeworld.com	1518710400000	8649244525	Mobile Email Capture - /OptXTest Page	1	Mobile Visitors - US Only	2
vapeworld.com	1518710400000	8792732859	PAX Redirect	0	Everyone else	3
vapeworld.com	1518710400000	9264404828	Summit + PDP Promo Edits	0	Everyone else	2
vapeworld.com	1518710400000	9500870805	Arizer PDPs Slashed Pricing (US)	1	All Devices - VapeWorld.com - US Only	2
willhaben.at	1517576400000	10196570729	Filter Teaser Trefferliste PS4	0	Everyone else	3
smartthings.com	1518519600000	10192693367	[YM008] Newsletter Signup update	0	Everyone else	2
smartthings.com	1518519600000	8414763167	[LIVE] SMT 001 Sitewide shop banner	1	[CON] All users (excluding IE 10 and less)	2
smartthings.com	1518519600000	9175860051	[YM005} WTB 2nd Edition	0	Everyone else	2
smartthings.com	1518519600000	9179781488	[YM006] Staff Picks	0	Everyone else	2
smartthings.com	1518519600000	9187714860	ADT Mobile - No Header & Footer	0	Everyone else	1
smartthings.com	1518519600000	9269537062	TEMP: removing arrival sensor grid link	0	Everyone else	2
smartthings.com	1518519600000	9735750695	[DEV] SMT 005 Improved PDP	1	[CON] QA Mode	2
smartthings.com	1518519600000	9737450629	[DEV] SMT Product Shop Links	1	[CON] QA Mode	1
hootsuite.com	1517360400000	10015245256	[PROD] ENT_3.3 CD45 Contact Us	5	HS language cookie contains 'en' code or does not have language cookie,Desktop/Laptop Only,PROSPECTS ONLY - No hsMemberPlanInfo Cookie,Common Browser,Exclude PUA Campaigns by Cookie	2
michiganlottery.com	1518534000000	10156884998	ClubKeno Remove PrizePayout Section 1.23.2018	0	Everyone else	2
taylormadegolf.com	1518397200000	10248542207	SFL Click Tracking	0	Everyone else	1
prezi.com	1517450400000	10191112544	aaTest	0	Everyone else	2
sierraclub.org	1518768000000	10054894543		0		2
sierraclub.org	1518768000000	10242562837		0		2
sierraclub.org	1518768000000	9065692063		0		3
sierraclub.org	1518768000000	9107492688		0		2
sierraclub.org	1518768000000	9186385632		1		3
sierraclub.org	1518768000000	9268760415		0		2
sierraclub.org	1518768000000	9414724709		1		1
sierraclub.org	1518768000000	9421334790		1		1
sierraclub.org	1518768000000	9666383356		1		1
sierraclub.org	1518768000000	9667411963		1		1
sierraclub.org	1518768000000	9671340295		0		2
sierraclub.org	1518768000000	9735355558		0		3
sierraclub.org	1518768000000	9839140259		1		2
grasshopper.com	1520456400000	10404580042		1		3
umzug-easy.de	1518757200000	10195502057		0		2
ezibuy.com	1518681600000	10157053302	179E Reduce Fields on Registration Form	1	Desktop/Laptop Only	2
mixbook.com	1518598800000	10158450664	HTML Editor - Remove downgrade link	1	Desktop Users	2
mixbook.com	1518598800000	10193415996	UPM beta test Chrome	2	Chrome Desktop Users except Mixbook VIPs,Compatible Desktop OS Users	2
mixbook.com	1518598800000	10193674668	Daytona - Fast Flagger + Coupon Fix	0	Everyone else	2
mixbook.com	1518598800000	10248463386	UPM beta test Firefox	3	Firefox Desktop Users,Not Mixbook VIPs,Compatible Desktop OS Users	2
mixbook.com	1518598800000	10280090170	UPM beta test Safari	2	Safari Desktop Users except Mixbook VIPs,Compatible Desktop OS Users	2
mixbook.com	1518598800000	10309650411	Daytona - Cart Data Fix	0	Everyone else	2
mixbook.com	1518598800000	7853703399	Hide Proundly Printed in CA for Home Decor LPs	1	Canadian Users	1
mixbook.com	1518598800000	8387870839	Mobile Upload Tracking	1	Mobile Users	1
mixbook.com	1518598800000	8424050036	[Lockin] Same size editor for metal and poster prints	0	Everyone else	1
mixbook.com	1518598800000	8445670125	[LOCKIN] Editor Mobile Photo Upload	1	Desktop Users	2
mixbook.com	1518598800000	8466450545	Card Stock defaulting test	1	Everyone but PLA	2
mixbook.com	1518598800000	8783468209	Free US Standard Shipping	2	US users,Non-PLA Users	2
mixbook.com	1518598800000	8784417777	Shipping page image update	0	Everyone else	1
mixbook.com	1518598800000	9015410528	Footer Contact Us Email Click tracking	0	Everyone else	1
mixbook.com	1518598800000	9183910399	Photo book landing page image source fix	0	Everyone else	1
decibelinsight.com	1517605200000	8444890437	Sample Experiment	0	Everyone else	2
tunecore.com	1517432400000	8406620631	TuneCore Social Landing Page Engagement - iOS	1	iOS	1
tunecore.com	1517432400000	8407130904	TuneCore Social Landing Page Engagement - Android	1	Android	1
tunecore.com	1517432400000	8408360234	TuneCore Social Landing Page Engagement - Desktop	0	Everyone else	1
tunecore.com	1517432400000	8490191841	Trends Reporting eSpot Test	1	Desktop/Laptop	3
tunecore.com	1517432400000	9116304772	HOT 97 Who's Next Sign Up Page	0	Everyone else	2
tunecore.com	1517432400000	9873468696	Blog Bar On Balance Page - A/B Version	1	Desktop/Laptop	3
onemedical.com	1517533200000	10015309132	Enterprise CTA in Hero	1	New Visitors	2
onemedical.com	1517533200000	10108570761	One Medical "For Business" Copy	1	New Visitors	2
onemedical.com	1517533200000	8447294522	[TEMPORARY] Remove Peds Waitlist Notice	0	Everyone else	1
onemedical.com	1517533200000	9844714776	AMF Price Framing - Onemedical.com	0	Everyone else	2
invisionapp.com	1517648400000	10061762208	[FE] Enterprise lead generation page - 100% to variation	1	Desktop visitors	2
invisionapp.com	1517648400000	10158916725	INV-FE-22: Secondary signup CTA on /Craft 100%	1	Not an existing InVision user	2
invisionapp.com	1517648400000	10164290999	[DUKE] Homepage - adding links to Products 100%	1	Desktop visitors	2
invisionapp.com	1517648400000	10168350997	v7 Rollout A/A	0	Everyone else	2
invisionapp.com	1517648400000	10189654136	DLF Udpates	1	Test Query Parameter	2
invisionapp.com	1517648400000	10191764351	Update CTA Style on Login Page	0	Everyone else	2
invisionapp.com	1517648400000	10195505256	INV-FE-20: Blog Article - Sticky Footer with CTA 100%	1	Not an existing InVision user	2
invisionapp.com	1517648400000	8240064433	[Mike F.] Activate Create Project Modal	0	Everyone else	2
invisionapp.com	1517648400000	8316871609	Personalize Homepage Subhead and CTA	1	[FE] Not created Project	2
invisionapp.com	1517648400000	8400945349	[FE] ABM - Personalized Promotions (Finance)	1	Finance + >100 employees + Desktop Only	2
invisionapp.com	1517648400000	8406660498	[FE] ABM - Personalized Promotions (Technology)	1	Technology + >100 employees + Desktop Only	2
invisionapp.com	1517648400000	8407273253	 [FE] ABM - Personalized Promotions (Consumer Goods)	1	Consumer Goods + >100 employees + Desktop Only	2
invisionapp.com	1517648400000	8480737241	[FE] ABM - Personalized Promotions (Other Industry)	1	Other Industry + >100 employees + Desktop Only	2
invisionapp.com	1517648400000	8750790609	[Mike F.] EID 016 - Require Signup to Comment - Enterprise - 100% to winner	1	Enterprise Comment on Share	2
invisionapp.com	1517648400000	9189441325	[DUKE] Paid LP - Pink vs Purple Template v2	3	Desktop visitors,paid,Not an existing InVision user	3
invisionapp.com	1517648400000	9528440247	[DUKE] Enterprise LP Short vs Long	1	Desktop visitors	2
invisionapp.com	1517648400000	9726022288	EID 18 - Share View - Sign Up to Comment Modal - Self Serve (AQUA-574) - 100% to modal	2	Exclude InVision Automated Test User Scripts,Unautenticated Self Serve Share Visitors	2
invisionapp.com	1517648400000	9832537603	EID 19 - Signup - Registration Page Messaging v4	0	Everyone else	2
invisionapp.com	1517648400000	9860590472	EID 20 - Share View - Sign Up to Comment Modal - Enterprise v2	2	Exclude InVision Automated Test User Scripts,Logged Out Enterprise without SSO	2
invisionapp.com	1517648400000	9861120079	Product Usage Test	1	Desktop visitors	1
invisionapp.com	1517648400000	9862890775	EID 22 - Share - Redirect Powered By Traffic to Registration Page	1	Guest Visitors from Share CTA	2
textbooks.com	1518476400000	10086545833	Search Results Page (T-S18-A)	2	Exclude Mobile Traffic,Exclude Bot Traffic	2
textbooks.com	1518476400000	10107613684	Low Quantity High Activity Level (T-S18-G)	2	Exclude Mobile Traffic,Exclude Bot Traffic	2
textbooks.com	1518476400000	10114743073	Low Quantity Low Activity Level (T-S18-F)	2	Exclude Mobile Traffic,Exclude Bot Traffic	2
textbooks.com	1518476400000	9821990244	Search Box Text (T-S18-B)	1	Exclude Bot Traffic	2
textbooks.com	1518476400000	9865765752	Add to Cart Button Testing (T-S18-E)	1	Exclude Bot Traffic	2
toryburch.com	1518642000000	8936242470		3		2
toryburch.com	1518642000000	9868475045		2		2
gadzoo.com	1518796800000	10001199087	[CS-23205] Remove icon from image on Person Page	0	Everyone else	2
gadzoo.com	1518796800000	10193592597	[PROD] Opt-181 ObitWriter CTAs on "How to Write an Obit" Page	0	Everyone else	4
gadzoo.com	1518796800000	10193672266	[FH-192] Forest Lawn Pages - Hide Legacy "Advice & Support" Block	0	Everyone else	2
gadzoo.com	1518796800000	10196320683	[PROD] Opt-179 Flowers Link On Standard Obits	1	Exclude Opt-179 Blocked Affiliates and pids	2
gadzoo.com	1518796800000	10309781646	[CONSUMER-501] Prevent Users from Creating new LMW sites	0	Everyone else	2
gadzoo.com	1518796800000	7672101471	Diane LESLIE Stevenson	0	Everyone else	2
gadzoo.com	1518796800000	8401523066	Remove Location	0	Everyone else	2
gadzoo.com	1518796800000	8419039657	Flowers Suppresion	0	Everyone else	2
gadzoo.com	1518796800000	8487561365	CS-21397 - Person Page: Redirect for Password Protected Obit	0	Everyone else	2
gadzoo.com	1518796800000	8548290572	[CS-21561]Remove Main Location Module from Person Page	0	Everyone else	2
gadzoo.com	1518796800000	8567423003	[PROD] Opt-95 Place Ancestry search results creative in-line on By Name page (70/30)	0	Everyone else	2
gadzoo.com	1518796800000	8568232346	Everyone	0	Everyone else	2
gadzoo.com	1518796800000	8602671801	[PROD] Opt-89 National Search - Shrink down "no results" messaging	0	Everyone else	3
gadzoo.com	1518796800000	8610201564	[PROD] Opt-98 Mobile: Add Search (First and Last Name) to top of Browse page view port	1	Mobile Users	2
gadzoo.com	1518796800000	8633993403	[PROD] Opt-30 Desktop: Obit Pages: Ancestry Textlink Slider w/ New URL	1	US Obits Only	2
gadzoo.com	1518796800000	8744701883	[CS-21965] Redirect of Person Page to NP obit	0	Everyone else	2
gadzoo.com	1518796800000	8786476807	[CS-22104] Redirect for locked SCI GB	0	Everyone else	2
gadzoo.com	1518796800000	8927360399	[PROD] CS-22127 Block U Nav Flowers Link for Bob Sohrt Obituary	0	Everyone else	2
gadzoo.com	1518796800000	9012414884	CS-22306 - Redirect for Customer Service Complaint	0	Everyone else	2
gadzoo.com	1518796800000	9626311596	[PROD] Opt-126 ObitWriter - Customer Satisfaction Survey	0	Everyone else	2
gadzoo.com	1518796800000	9725127221	Opt-168 Move Order flowers phone number up on FH profile pages	0	Everyone else	2
gadzoo.com	1518796800000	9840492794	[PROD] Opt-171 ObitWriter - Beta Watermark	0	Everyone else	2
appfolio.com	1517734800000	10171892203	APM_WEB_New_LCP_Jan18	0	Everyone else	2
appfolio.com	1517734800000	8431952030	TSE_copy	1	TSE Cookie 	2
appfolio.com	1517734800000	8573583082	APM_SEM_LP_City_NY_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8598053054	APM_SEM_LP_City_OKC_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8598991459	APM_SEM_LP_City_MSP_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8599791218	APM_SEM_LP_City_LV_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8601065285	APM_SEM_LP_City_AUS_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8601292597	APM_SEM_LP_City_CHI_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8603191591	APM_SEM_LP_City_SMF_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8605402884	APM_SEM_LP_City_PDX_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8605881401	APM_SEM_LP_City_LA_Aug2017	1	opt=city	2
appfolio.com	1517734800000	8609860052	APM_SEM_LP_City_ATL_Aug2017	1	opt=city	2
verivox.de	1517565600000	10163901112	Inhouse Usertest Energy Themes	1	Jacqueline Test Cookie	2
verivox.de	1517565600000	10188095010	Energy: Direct Comparison Desktop (100%)	0	Everyone else	2
verivox.de	1517565600000	9999616115	DSL-Resultlist-Kopfhörer (100%)	0	Everyone else	1
nowtv.com	1517536800000	10037473880	[UK] Now_vs_Netflix_3880	0	Everyone else	2
nowtv.com	1517536800000	10157470038	[ROI] _bundle_UFP_upsell_0038	0	Everyone else	2
